gene	score	logfoldchange	pval	pval_adj	cluster
March1	13.234697	2.1444638	5.531881493819079e-40	4.913813252842997e-38	CD209+/CD11b+ DC
Mrc1	13.206151	1.3848945	8.085398560630118e-40	7.159931402305687e-38	CD209+/CD11b+ DC
Snx20	13.133339	2.4216259	2.1209326662422705e-39	1.8609890894650166e-37	CD209+/CD11b+ DC
Rps17	13.1288185	0.83633065	2.2514287869666e-39	1.9694869449513297e-37	CD209+/CD11b+ DC
Shtn1	13.107655	1.6401616	2.976631571555623e-39	2.5881406836667924e-37	CD209+/CD11b+ DC
Eef1b2	13.099783	0.8605888	3.302003338326238e-39	2.862399279428588e-37	CD209+/CD11b+ DC
Hspe1	13.063534	0.9277524	5.3199801690059147e-39	4.584102672574558e-37	CD209+/CD11b+ DC
Id2	12.961662	0.9523467	2.0182575984617582e-38	1.7287337405871846e-36	CD209+/CD11b+ DC
Clec10a	12.9238	4.3168273	3.3041089802608204e-38	2.821728678098113e-36	CD209+/CD11b+ DC
Rpl12	12.908111	0.8669406	4.0512037499448977e-38	3.4495160924087034e-36	CD209+/CD11b+ DC
Gm8995	12.866866	1.3205001	6.915151721493612e-38	5.853472545429004e-36	CD209+/CD11b+ DC
Coro2a	12.864095	2.1499188	7.167708736760531e-38	6.049462095131028e-36	CD209+/CD11b+ DC
Itgb2	12.835509	1.5649273	1.037191915078423e-37	8.728182256127782e-36	CD209+/CD11b+ DC
Eno1	12.781282	1.619879	2.0860053306754817e-37	1.7502983503452e-35	CD209+/CD11b+ DC
Taldo1	12.7798815	1.0675449	2.123918429575639e-37	1.7769294303252003e-35	CD209+/CD11b+ DC
Hsp90ab1	12.775554	0.7479137	2.245426707540704e-37	1.8731414679136653e-35	CD209+/CD11b+ DC
Fosb	12.767655	1.7336409	2.4852967016474077e-37	2.0672496842026705e-35	CD209+/CD11b+ DC
Ccdc12	12.662829	1.2482718	9.501241854650474e-37	7.857636223472432e-35	CD209+/CD11b+ DC
Fth1	12.650945	0.69384354	1.1053720569162798e-36	9.115360400587546e-35	CD209+/CD11b+ DC
Pomp	12.565164	0.90119773	3.281941985132643e-36	2.691005422567449e-34	CD209+/CD11b+ DC
Nfkbia	12.56187	0.988891	3.4215244575232384e-36	2.7974850536226933e-34	CD209+/CD11b+ DC
Stx7	12.535311	1.3815573	4.78480541760973e-36	3.901039657756602e-34	CD209+/CD11b+ DC
Tm6sf1	12.5219755	2.0230057	5.660812852743892e-36	4.58924489864702e-34	CD209+/CD11b+ DC
Zfp36l2	12.499843	1.4188532	7.479952152760808e-36	6.046995026866742e-34	CD209+/CD11b+ DC
Atf3	12.416061	2.257802	2.1383254269771667e-35	1.7142341445237563e-33	CD209+/CD11b+ DC
Grb2	12.328307	1.122165	6.377229622716536e-35	5.098240792827274e-33	CD209+/CD11b+ DC
Kmo	12.300393	3.9754286	9.013461194217821e-35	7.185800918825178e-33	CD209+/CD11b+ DC
Sh3bgrl	12.25736	0.8692913	1.5341666728067008e-34	1.219704885176156e-32	CD209+/CD11b+ DC
Rpl15	12.178557	0.9597808	4.043686970520913e-34	3.1797079511363896e-32	CD209+/CD11b+ DC
Ndufa6	12.152237	0.8408995	5.581730188537753e-34	4.365277033318384e-32	CD209+/CD11b+ DC
Cytip	12.140849	1.219995	6.41565209808373e-34	5.003860904684275e-32	CD209+/CD11b+ DC
Clic1	12.069	0.8837732	1.5399460819271415e-33	1.1945996829612704e-31	CD209+/CD11b+ DC
Nrros	11.957565	2.2613761	5.9274321679389234e-33	4.573498600356092e-31	CD209+/CD11b+ DC
Myadm	11.944765	1.5193995	6.914539934913294e-33	5.3208678964386255e-31	CD209+/CD11b+ DC
Ier5	11.909824	1.2268095	1.0519811444830334e-32	8.052132270803644e-31	CD209+/CD11b+ DC
Fermt3	11.8857	1.6611556	1.4045332099180612e-32	1.0722139464573422e-30	CD209+/CD11b+ DC
Nfam1	11.841904	2.2728448	2.3701254427571249e-32	1.795058164277633e-30	CD209+/CD11b+ DC
Sem1	11.828576	0.7773999	2.778148136299018e-32	2.0985591433775785e-30	CD209+/CD11b+ DC
Cd53	11.825734	1.4920936	2.8737761320058875e-32	2.1594589315699595e-30	CD209+/CD11b+ DC
Man2b1	11.75256	1.5920709	6.851164082002548e-32	5.121467591689178e-30	CD209+/CD11b+ DC
Celf2	11.725092	1.2388147	9.479757459198803e-32	7.068067867247191e-30	CD209+/CD11b+ DC
Lat2	11.7115135	2.5038898	1.1127514241665318e-31	8.275190177651883e-30	CD209+/CD11b+ DC
Arhgef6	11.674562	2.3405082	1.7194803700795415e-31	1.2721502583776144e-29	CD209+/CD11b+ DC
Wipf1	11.672599	1.4873494	1.7596402327906847e-31	1.2985242538388693e-29	CD209+/CD11b+ DC
Tmem176b	11.657249	0.6723178	2.1073947079297174e-31	1.5511718591871425e-29	CD209+/CD11b+ DC
Mcl1	11.601494	0.9845257	4.049476049421985e-31	2.965494165454573e-29	CD209+/CD11b+ DC
Camk1d	11.591512	2.3885758	4.550287264316734e-31	3.323788514391766e-29	CD209+/CD11b+ DC
Trerf1	11.585062	3.2773254	4.906123705761563e-31	3.5746389937169063e-29	CD209+/CD11b+ DC
Apbb1ip	11.516893	1.2570368	1.0845124357456132e-30	7.842278367024812e-29	CD209+/CD11b+ DC
Dab2	11.5038595	1.7374305	1.2614571473788443e-30	9.098931504151163e-29	CD209+/CD11b+ DC
Gm10076	11.485647	0.81744486	1.557637643486742e-30	1.1207202844887107e-28	CD209+/CD11b+ DC
Glud1	11.4794655	1.0987802	1.67310870038545e-30	1.2007997106507045e-28	CD209+/CD11b+ DC
Slamf9	11.452974	3.308822	2.2721256447288408e-30	1.6266610959028866e-28	CD209+/CD11b+ DC
Slfn2	11.449673	1.3094788	2.360358644746521e-30	1.6856357765708405e-28	CD209+/CD11b+ DC
Rpl36	11.416766	0.7854209	3.448278490068031e-30	2.4564716570336117e-28	CD209+/CD11b+ DC
Cd300a	11.389912	2.6756945	4.6946406160216394e-30	3.327875786431103e-28	CD209+/CD11b+ DC
Atp5e	11.364693	0.7484766	6.268474287061486e-30	4.432596805445444e-28	CD209+/CD11b+ DC
Atp6v0e	11.35842	1.0325025	6.735146996315954e-30	4.75091986651895e-28	CD209+/CD11b+ DC
Rpl10a	11.316167	0.80935323	1.091406661390975e-29	7.679873768907642e-28	CD209+/CD11b+ DC
Pirb	11.306761	1.9812989	1.21491843494683e-29	8.528134770187748e-28	CD209+/CD11b+ DC
Cbl	11.293087	1.3739909	1.419616307958757e-29	9.940768209988571e-28	CD209+/CD11b+ DC
Ndufb1-ps	11.280483	0.9045122	1.6384396370500939e-29	1.1445216687937306e-27	CD209+/CD11b+ DC
Twf2	11.270134	1.8978106	1.8428898343217506e-29	1.2842220201399513e-27	CD209+/CD11b+ DC
Clec4a2	11.241531	2.6469617	2.5492111469881005e-29	1.7678625737425912e-27	CD209+/CD11b+ DC
Ftl1	11.213143	0.660142	3.514845454285897e-29	2.425833385475974e-27	CD209+/CD11b+ DC
Skint3	11.173046	3.8152852	5.525266658789336e-29	3.7771300342032565e-27	CD209+/CD11b+ DC
Tgfb1	11.1671505	1.6933858	5.904493197916831e-29	4.026808394219109e-27	CD209+/CD11b+ DC
Hfe	11.136612	2.4908953	8.322550651647619e-29	5.649127541377794e-27	CD209+/CD11b+ DC
Cox5a	11.127989	0.92045844	9.16811428713591e-29	6.20843127491227e-27	CD209+/CD11b+ DC
Eif5a	11.006049	0.8008906	3.5733329109018824e-28	2.4140967412149337e-26	CD209+/CD11b+ DC
Tmem176a	10.990754	0.7690661	4.23371851493751e-28	2.846878945324802e-26	CD209+/CD11b+ DC
Fnbp1	10.985131	1.4094602	4.5058188354083e-28	3.0227847571806735e-26	CD209+/CD11b+ DC
Bri3bp	10.972643	2.7276187	5.173769774283065e-28	3.462816141950386e-26	CD209+/CD11b+ DC
Rps20	10.964327	0.76090944	5.6720857109170725e-28	3.787531943391957e-26	CD209+/CD11b+ DC
Nap1l1	10.937339	0.8119617	7.640978596947295e-28	5.0904482412070174e-26	CD209+/CD11b+ DC
Rpl21	10.922328	0.6185421	9.015462907323055e-28	5.992263798447056e-26	CD209+/CD11b+ DC
Skap2	10.907064	1.3252788	1.066443676531743e-27	7.055689427720359e-26	CD209+/CD11b+ DC
Jpt1	10.900205	1.265089	1.149987905180809e-27	7.590975208968735e-26	CD209+/CD11b+ DC
Eif3k	10.895003	0.9094719	1.21762503149113e-27	8.019049978561721e-26	CD209+/CD11b+ DC
Hexa	10.888636	0.98814505	1.3058239695962307e-27	8.580277133556968e-26	CD209+/CD11b+ DC
Hepacam2	10.863946	3.7516565	1.7118764416547838e-27	1.119722817973288e-25	CD209+/CD11b+ DC
Tbc1d9	10.862047	2.7394152	1.747860439504715e-27	1.1406671983887913e-25	CD209+/CD11b+ DC
Lactb	10.853589	1.7661917	1.917460092298138e-27	1.245699807140867e-25	CD209+/CD11b+ DC
Bmp2k	10.851244	1.9055948	1.967298697754002e-27	1.2751994712018056e-25	CD209+/CD11b+ DC
Cd68	10.833835	1.6804605	2.379753249854674e-27	1.5356344962066705e-25	CD209+/CD11b+ DC
Mrpl52	10.829152	0.8994082	2.504630499320211e-27	1.6126010239471068e-25	CD209+/CD11b+ DC
Mbnl1	10.823855	0.88986945	2.6537347018805743e-27	1.700990751004965e-25	CD209+/CD11b+ DC
Ptma	10.815056	0.6744485	2.921141735094532e-27	1.868232425244903e-25	CD209+/CD11b+ DC
Fbl	10.789875	1.7222102	3.8431350944731374e-27	2.441620927570351e-25	CD209+/CD11b+ DC
H2-Oa	10.778407	3.4620383	4.353573711686215e-27	2.759820515910336e-25	CD209+/CD11b+ DC
Rps19	10.766377	0.6044891	4.961404395995892e-27	3.1382245827859725e-25	CD209+/CD11b+ DC
Csf2rb	10.761906	2.1171453	5.208174137490822e-27	3.287088852565479e-25	CD209+/CD11b+ DC
Batf3	10.725302	2.985181	7.743364423004123e-27	4.844652784653449e-25	CD209+/CD11b+ DC
Cysltr1	10.72185	3.4349518	8.037891435215296e-27	5.007154015270481e-25	CD209+/CD11b+ DC
Cd2ap	10.707728	0.9167655	9.363115778487217e-27	5.820096589737842e-25	CD209+/CD11b+ DC
Ms4a6d	10.690403	2.9972706	1.1287919094545898e-26	6.971380075987789e-25	CD209+/CD11b+ DC
Gpr35	10.646587	3.3679245	1.8087539631436804e-26	1.1099347347393415e-24	CD209+/CD11b+ DC
Runx3	10.643734	2.625093	1.8650246174424064e-26	1.1420299678721799e-24	CD209+/CD11b+ DC
Commd8	10.633697	1.513091	2.077126794167422e-26	1.2692082619137664e-24	CD209+/CD11b+ DC
Syk	10.63086	1.626696	2.141274166270478e-26	1.3056328496878042e-24	CD209+/CD11b+ DC
Sec11c	10.611553	0.90710396	2.633333676376528e-26	1.6022694123914688e-24	CD209+/CD11b+ DC
Aim2	10.595516	1.8740782	3.1261230119628885e-26	1.891777915496997e-24	CD209+/CD11b+ DC
Mcub	10.595434	2.9630654	3.1288613195850264e-26	1.891777915496997e-24	CD209+/CD11b+ DC
Nckap1l	10.572917	2.211141	3.97920177192278e-26	2.395845753053088e-24	CD209+/CD11b+ DC
Rel	10.569812	1.5523676	4.1132020576580236e-26	2.471356058860082e-24	CD209+/CD11b+ DC
Rpl36al	10.556703	0.7063714	4.7298601371469116e-26	2.830049371041333e-24	CD209+/CD11b+ DC
Bcl11a	10.55424	3.070216	4.8555116603146015e-26	2.8992038502874324e-24	CD209+/CD11b+ DC
Eps8	10.54016	1.1994256	5.640258330452571e-26	3.353856089884813e-24	CD209+/CD11b+ DC
H3f3a	10.529095	0.81386113	6.344141281473289e-26	3.7568803720329475e-24	CD209+/CD11b+ DC
Zfp36	10.518222	1.1557353	7.120497560313412e-26	4.2079654986821356e-24	CD209+/CD11b+ DC
Myo5a	10.503256	1.6140465	8.34511511902075e-26	4.921565842733959e-24	CD209+/CD11b+ DC
Snrpf	10.502216	0.91076386	8.437514714858071e-26	4.965882893529965e-24	CD209+/CD11b+ DC
Dnajb14	10.468869	1.628358	1.2006868355422133e-25	7.037834445398146e-24	CD209+/CD11b+ DC
Anxa1	10.449616	0.8135398	1.4711864615007989e-25	8.588386686002634e-24	CD209+/CD11b+ DC
Fgfr1	10.429155	2.6245537	1.825039554653772e-25	1.0611038057158699e-23	CD209+/CD11b+ DC
Mmp12	10.426877	2.9861352	1.8693199342659745e-25	1.0846578166970715e-23	CD209+/CD11b+ DC
Snrpg	10.410038	0.995511	2.231315360818641e-25	1.2895031342241061e-23	CD209+/CD11b+ DC
Tgfbi	10.39627	1.1655084	2.578287067682595e-25	1.487036108374851e-23	CD209+/CD11b+ DC
Picalm	10.380038	0.8956866	3.0565405146434198e-25	1.7593447202287522e-23	CD209+/CD11b+ DC
Mia2	10.361686	0.69635016	3.7037773172965266e-25	2.1276389459439925e-23	CD209+/CD11b+ DC
Arpc3	10.270975	0.9553036	9.523738443261773e-25	5.406177364833803e-23	CD209+/CD11b+ DC
Arhgap45	10.254249	1.0825064	1.1325305365477187e-24	6.416186779890422e-23	CD209+/CD11b+ DC
Pkib	10.161732	2.4720402	2.938102651333589e-24	1.6515350450269666e-22	CD209+/CD11b+ DC
Il1rl1	10.143486	3.859044	3.542283061769205e-24	1.9795515828683053e-22	CD209+/CD11b+ DC
Bcl2a1a	10.108997	2.0557737	5.039717044919766e-24	2.8000590068106346e-22	CD209+/CD11b+ DC
Neurl3	10.088226	1.8546013	6.2284930879970684e-24	3.4274575730890178e-22	CD209+/CD11b+ DC
Ifngr1	10.088011	0.9226749	6.24214692606176e-24	3.4284158116804856e-22	CD209+/CD11b+ DC
Nr4a1	10.056164	1.561954	8.629596316210886e-24	4.730662513915225e-22	CD209+/CD11b+ DC
Btf3	10.031053	0.77987415	1.1132386614080835e-23	6.091066288084533e-22	CD209+/CD11b+ DC
Ehbp1l1	10.000293	1.5655688	1.519464651158948e-23	8.297949271414521e-22	CD209+/CD11b+ DC
Jak2	9.9752245	1.7236729	1.9565844703551477e-23	1.0664867624397945e-21	CD209+/CD11b+ DC
Naga	9.956898	1.7385232	2.352902078029635e-23	1.2800854783684857e-21	CD209+/CD11b+ DC
Cd44	9.935479	0.81526273	2.9177063339409895e-23	1.5784133137372497e-21	CD209+/CD11b+ DC
Cycs	9.922279	1.1392716	3.330606998779729e-23	1.7984028034686793e-21	CD209+/CD11b+ DC
Rpl10-ps3	9.886913	1.0256983	4.7443274272776756e-23	2.5474205850196175e-21	CD209+/CD11b+ DC
Nsa2	9.856997	0.9428385	6.393310212971158e-23	3.420064459652601e-21	CD209+/CD11b+ DC
Flna	9.8443165	0.9822779	7.253073422272175e-23	3.872791337532341e-21	CD209+/CD11b+ DC
Lyn	9.8354435	1.418879	7.921793507583047e-23	4.222022539782224e-21	CD209+/CD11b+ DC
Kdm7a	9.717869	1.0809103	2.5302275982076135e-22	1.3361458766314699e-20	CD209+/CD11b+ DC
Qpct	9.679187	2.8192997	3.69645177664498e-22	1.9342524023971368e-20	CD209+/CD11b+ DC
Irf4	9.672761	3.9033852	3.9361212042153242e-22	2.0522023235021202e-20	CD209+/CD11b+ DC
Rps27	9.6375675	0.7424187	5.548737608144679e-22	2.882539140115593e-20	CD209+/CD11b+ DC
Tob2	9.578297	0.99723953	9.8658412904751e-22	5.106814970141608e-20	CD209+/CD11b+ DC
Ccl6	9.5596895	0.7868379	1.1811041858351323e-21	6.091788255974034e-20	CD209+/CD11b+ DC
Ranbp1	9.549798	0.8292169	1.299491003503481e-21	6.666550994800389e-20	CD209+/CD11b+ DC
Ncl	9.522033	0.6478671	1.69823635785964e-21	8.69666234505346e-20	CD209+/CD11b+ DC
Tes	9.511002	1.4079341	1.888347643023633e-21	9.653045322596831e-20	CD209+/CD11b+ DC
Tiam1	9.498227	2.8048768	2.134940481472376e-21	1.0894253024250882e-19	CD209+/CD11b+ DC
Rnd3	9.47352	2.669766	2.7056888069576987e-21	1.375790174279904e-19	CD209+/CD11b+ DC
Sdf2l1	9.466403	2.1972036	2.8964675718501863e-21	1.4701999421137277e-19	CD209+/CD11b+ DC
Ccr1	9.4647255	2.4678326	2.9433325540012984e-21	1.4913575863407985e-19	CD209+/CD11b+ DC
Eif3f	9.455661	0.66579837	3.2098802675738713e-21	1.620707966680281e-19	CD209+/CD11b+ DC
Fgl2	9.430232	1.6946998	4.091834484887396e-21	2.0587936446688682e-19	CD209+/CD11b+ DC
Cox7b	9.406534	0.6227356	5.127655508334886e-21	2.5709743123672133e-19	CD209+/CD11b+ DC
Fam111a	9.381682	1.0342138	6.492833285412359e-21	3.249804207898569e-19	CD209+/CD11b+ DC
Ppp1r10	9.299811	1.0861446	1.4069488510466227e-20	7.017675551667557e-19	CD209+/CD11b+ DC
Sept6	9.285217	1.6561145	1.6137712900712008e-20	8.035352548139993e-19	CD209+/CD11b+ DC
Bloc1s2	9.268208	1.6450166	1.893001871897535e-20	9.37703853239433e-19	CD209+/CD11b+ DC
Ptms	9.260755	0.6685009	2.0299201913811084e-20	1.0020772402735557e-18	CD209+/CD11b+ DC
Cep170	9.236524	1.4631394	2.5463602330743073e-20	1.252722179621856e-18	CD209+/CD11b+ DC
Il10ra	9.223158	2.4418638	2.8847624109491484e-20	1.4143690321484923e-18	CD209+/CD11b+ DC
Myo1g	9.219357	1.6530391	2.988874485581371e-20	1.4629218995753719e-18	CD209+/CD11b+ DC
Rp2	9.2000675	1.9195144	3.577249735122261e-20	1.747932892645478e-18	CD209+/CD11b+ DC
Nme1	9.17352	0.8663992	4.578185230547361e-20	2.2332232361890347e-18	CD209+/CD11b+ DC
Cd24a	9.148058	0.76789933	5.796611271069122e-20	2.822782950615386e-18	CD209+/CD11b+ DC
Sirpa	9.13837	1.3063498	6.340071089103355e-20	3.082216992303962e-18	CD209+/CD11b+ DC
Atp5mpl	9.133974	0.76877975	6.60297195689545e-20	3.2046126967866957e-18	CD209+/CD11b+ DC
Serp1	9.108214	0.71990246	8.374916201044005e-20	4.044128997752457e-18	CD209+/CD11b+ DC
Mpeg1	9.067112	0.81799966	1.2221329096562035e-19	5.881770090285207e-18	CD209+/CD11b+ DC
Psma4	9.053146	0.71305907	1.3890712653050526e-19	6.674035227959834e-18	CD209+/CD11b+ DC
Bin1	9.051379	1.2560097	1.4117396095557433e-19	6.771644327169049e-18	CD209+/CD11b+ DC
Ptpn18	9.036683	0.9861412	1.6149708631717093e-19	7.720741103335846e-18	CD209+/CD11b+ DC
Rpl24	9.029701	0.7038542	1.7214120856729493e-19	8.21596017009411e-18	CD209+/CD11b+ DC
Uba52	9.008529	0.69868404	2.0883989979517994e-19	9.934565811744262e-18	CD209+/CD11b+ DC
Havcr2	8.963815	2.4648144	3.136367548076559e-19	1.484616086079661e-17	CD209+/CD11b+ DC
Arl4c	8.959626	0.9670498	3.2578097094538327e-19	1.539569186175391e-17	CD209+/CD11b+ DC
Rac2	8.928908	1.1178932	4.302331674269661e-19	2.0298541899259154e-17	CD209+/CD11b+ DC
Eif4a1	8.927334	0.92506474	4.36398264807035e-19	2.0522127550892918e-17	CD209+/CD11b+ DC
Xlr	8.9237795	2.6184683	4.5064123518583375e-19	2.115734869273784e-17	CD209+/CD11b+ DC
Lta4h	8.909979	1.193451	5.104247624843316e-19	2.384744263684913e-17	CD209+/CD11b+ DC
Ostf1	8.895338	0.8104454	5.824174612729378e-19	2.7122936141480826e-17	CD209+/CD11b+ DC
Brk1	8.890642	0.79601985	6.075651572086027e-19	2.8202782620102556e-17	CD209+/CD11b+ DC
Fgd2	8.871962	1.9374782	7.18682770525061e-19	3.330706946169284e-17	CD209+/CD11b+ DC
Snx10	8.868186	1.4605099	7.434686901108509e-19	3.440036800866606e-17	CD209+/CD11b+ DC
Gusb	8.816308	1.3686868	1.1829557367924522e-18	5.438572860205555e-17	CD209+/CD11b+ DC
Pak2	8.765593	0.81378865	1.857965925633016e-18	8.474209087118574e-17	CD209+/CD11b+ DC
Was	8.760514	1.5976349	1.9436121723343613e-18	8.850816189839069e-17	CD209+/CD11b+ DC
Zeb2	8.7304535	0.93795156	2.5365285174410755e-18	1.1514399169077941e-16	CD209+/CD11b+ DC
Gtpbp4	8.698853	0.86263996	3.3525629433401373e-18	1.5147058321715721e-16	CD209+/CD11b+ DC
Arrb2	8.667247	1.3380742	4.426952378831981e-18	1.993860554973152e-16	CD209+/CD11b+ DC
Snx5	8.6610775	1.0733122	4.673245930199445e-18	2.1015002792365631e-16	CD209+/CD11b+ DC
Fcgr3	8.649972	1.4254261	5.151224603295266e-18	2.3056336560316914e-16	CD209+/CD11b+ DC
Ank	8.640093	3.152034	5.616756171772905e-18	2.506205311994174e-16	CD209+/CD11b+ DC
Abracl	8.609409	0.96147484	7.343823936654793e-18	3.2566294745288894e-16	CD209+/CD11b+ DC
Arhgap18	8.604301	1.3017337	7.678297986461396e-18	3.399714093082446e-16	CD209+/CD11b+ DC
Fmnl1	8.596341	1.8312635	8.229799652005158e-18	3.63830466950397e-16	CD209+/CD11b+ DC
Map4k1	8.584173	2.8293538	9.149207667241283e-18	4.0385612985154005e-16	CD209+/CD11b+ DC
Hnrnpa2b1	8.580744	0.5853018	9.426171015885657e-18	4.1544441322693606e-16	CD209+/CD11b+ DC
Sema4a	8.531299	1.5756962	1.4471416868246e-17	6.329595402251061e-16	CD209+/CD11b+ DC
Cd300c2	8.521527	2.0130892	1.5746337205042615e-17	6.87677670350723e-16	CD209+/CD11b+ DC
Rgs18	8.479477	3.5546715	2.2620872648537826e-17	9.864071436741192e-16	CD209+/CD11b+ DC
Naca	8.476925	0.5447932	2.312248410547449e-17	1.006755056816272e-15	CD209+/CD11b+ DC
Rin3	8.443888	1.84786	3.0695442109393057e-17	1.3344634802240668e-15	CD209+/CD11b+ DC
Pfkp	8.417077	1.5223988	3.859924178573472e-17	1.6730213533033813e-15	CD209+/CD11b+ DC
Stap1	8.382365	1.951693	5.1874533340633714e-17	2.245036194802163e-15	CD209+/CD11b+ DC
Junb	8.357394	0.83326507	6.411853570557643e-17	2.7666138794699994e-15	CD209+/CD11b+ DC
Mrpl33	8.348261	0.672172	6.927518335270755e-17	2.980179038700932e-15	CD209+/CD11b+ DC
Flt3	8.337568	3.6277382	7.583384514687964e-17	3.2574597960107406e-15	CD209+/CD11b+ DC
Mpp6	8.332949	1.6900551	7.885309788095035e-17	3.3821045559072293e-15	CD209+/CD11b+ DC
Capg	8.324705	1.0849327	8.453873709255526e-17	3.61519294728639e-15	CD209+/CD11b+ DC
Sulf2	8.318801	1.8630929	8.885744453740593e-17	3.7942392489414576e-15	CD209+/CD11b+ DC
Ikbkb	8.3131	1.2278557	9.323429226214531e-17	3.975233972303025e-15	CD209+/CD11b+ DC
Asap1	8.288046	1.2703694	1.1512425673149798e-16	4.894056290594552e-15	CD209+/CD11b+ DC
Slc38a1	8.275424	1.8604703	1.2799973073440597e-16	5.4253788667690774e-15	CD209+/CD11b+ DC
Rab8b	8.2626505	1.3329335	1.4247252944115118e-16	6.029940290171075e-15	CD209+/CD11b+ DC
Ccdc50	8.236053	0.75951487	1.779847799663063e-16	7.499856467687109e-15	CD209+/CD11b+ DC
Tma7	8.221565	0.6968668	2.00864300815936e-16	8.451571019711459e-15	CD209+/CD11b+ DC
Tomm7	8.212908	0.65814596	2.1589501633769888e-16	9.070742438246678e-15	CD209+/CD11b+ DC
Nme2	8.206447	1.0968823	2.278310722064e-16	9.530491654215396e-15	CD209+/CD11b+ DC
Fos	8.206038	0.81237316	2.2860583591649223e-16	9.549021709254929e-15	CD209+/CD11b+ DC
Cox17	8.188749	0.6021238	2.6395471782354737e-16	1.1009589534727091e-14	CD209+/CD11b+ DC
Ifi27l2a	8.180546	0.73960525	2.8256049539214853e-16	1.1768583295782975e-14	CD209+/CD11b+ DC
Snrpd3	8.17797	0.720064	2.8866538121281113e-16	1.2005476403619516e-14	CD209+/CD11b+ DC
Dnajc2	8.169819	0.82814705	3.088532142241026e-16	1.2808062687852555e-14	CD209+/CD11b+ DC
Cd244a	8.160396	3.0789692	3.3392899763295207e-16	1.3828023815649439e-14	CD209+/CD11b+ DC
Far1	8.149843	1.1810921	3.6439744930631835e-16	1.5046425525159027e-14	CD209+/CD11b+ DC
Rgs10	8.127832	0.9686496	4.370352435184984e-16	1.7994097723122152e-14	CD209+/CD11b+ DC
Pmaip1	8.102892	2.3213499	5.36677149830252e-16	2.1970936517944028e-14	CD209+/CD11b+ DC
Runx1	8.093022	1.1271505	5.820211111535898e-16	2.3793419856534536e-14	CD209+/CD11b+ DC
Pdia3	8.063672	0.5113405	7.403632326318911e-16	3.0223622461199754e-14	CD209+/CD11b+ DC
Uvrag	8.056043	1.1726841	7.880408315689829e-16	3.2124384040446646e-14	CD209+/CD11b+ DC
Esyt1	8.019434	1.2842742	1.0623387531593296e-15	4.3183770220233766e-14	CD209+/CD11b+ DC
Eef1g	8.016551	0.58891416	1.0875538700887382e-15	4.4146403922643e-14	CD209+/CD11b+ DC
Csf1r	8.002295	1.4090426	1.2212153784286019e-15	4.943259998758813e-14	CD209+/CD11b+ DC
Tbxas1	7.999551	2.7039418	1.2487396020068404e-15	5.047573840696189e-14	CD209+/CD11b+ DC
Hnrnpa3	7.9940042	0.5595385	1.3062519883994942e-15	5.272641265937931e-14	CD209+/CD11b+ DC
Inpp5d	7.992216	1.9409047	1.3253450243816538e-15	5.3422170590621846e-14	CD209+/CD11b+ DC
Serbp1	7.984919	0.54423064	1.4061470949298272e-15	5.652082875988886e-14	CD209+/CD11b+ DC
Prelid1	7.9846754	0.96913356	1.4089266679646134e-15	5.655356974061586e-14	CD209+/CD11b+ DC
Trib1	7.975331	1.2690378	1.5197307531350216e-15	6.074701538225822e-14	CD209+/CD11b+ DC
Rnf130	7.961681	1.1337061	1.6971804439853937e-15	6.765215121592747e-14	CD209+/CD11b+ DC
B4galt6	7.950235	3.2155335	1.861580192052504e-15	7.410273572236662e-14	CD209+/CD11b+ DC
Arhgdia	7.943312	0.64020663	1.9685288986500234e-15	7.825174268390562e-14	CD209+/CD11b+ DC
Arid4a	7.939369	0.76924175	2.0321198004882067e-15	8.062350352186522e-14	CD209+/CD11b+ DC
Dnmt3a	7.8906426	1.3022985	3.0063431729616695e-15	1.186866344551946e-13	CD209+/CD11b+ DC
Gltp	7.887642	1.2859875	3.0795028561130345e-15	1.2140834547799059e-13	CD209+/CD11b+ DC
Zfp106	7.8859153	0.64795816	3.1223813356585673e-15	1.2293041701813073e-13	CD209+/CD11b+ DC
Tkt	7.869445	0.66375464	3.562184093921418e-15	1.398631080805708e-13	CD209+/CD11b+ DC
Sdccag8	7.857819	1.4858918	3.908787029674198e-15	1.5326279388831528e-13	CD209+/CD11b+ DC
Calm3	7.854311	0.89544654	4.0197537065184515e-15	1.5739933561034155e-13	CD209+/CD11b+ DC
Llph	7.822435	0.79987836	5.1811222522204585e-15	2.015036465120335e-13	CD209+/CD11b+ DC
Slc25a5	7.822157	0.4700816	5.192578216925746e-15	2.0167665463309441e-13	CD209+/CD11b+ DC
Arhgap15	7.806323	1.9521519	5.888062702037484e-15	2.277667265653747e-13	CD209+/CD11b+ DC
Anp32e	7.774734	0.6079395	7.56061255796974e-15	2.901259058911588e-13	CD209+/CD11b+ DC
Ier3ip1	7.7706647	0.650272	7.807541984860852e-15	2.988045988354991e-13	CD209+/CD11b+ DC
Gapdh	7.7662673	0.6597648	8.083278876352602e-15	3.0894656847467184e-13	CD209+/CD11b+ DC
